date,temperature,time_start,box,channel,genet,tank,run,polyps,measurement,body_size_mm,body_mass_g
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 2,4.605,0.7277964250000001
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 3,2.8949999999999996,0.3750234249999999
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 4,4.83,0.7816153
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 5,3.2350000000000003,0.43724682500000006
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 6,2.9,0.37590999999999997
2/21/24,13.5,09:50:00,2,1,B,10,Corynactis,7,polyp 7,4.050000000000001,0.6024025000000002
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 1,3.025,0.39835062499999996
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 2,2.6550000000000002,0.33346742500000004
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 3,4.234999999999999,0.6430368249999998
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 4,2.87,0.3706033
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 5,4.0649999999999995,0.6056538249999999
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 6,3.525,0.493425625
2/21/24,13.5,09:50:00,2,2,B,7,Corynactis,7,polyp 7,3.3150000000000004,0.45245882500000006
2/21/24,13.5,09:50:00,2,3,B,9,Corynactis,3,polyp 1,3.3850000000000002,0.465947825
2/21/24,13.5,09:50:00,2,3,B,9,Corynactis,3,polyp 2,3.645,0.5175084249999999
2/21/24,13.5,09:50:00,2,3,B,9,Corynactis,3,polyp 3,3.075,0.407475625
2/21/24,13.5,09:50:00,2,4,B,6,Corynactis,5,polyp 1,3.77,0.5431153
2/21/24,13.5,09:50:00,2,4,B,6,Corynactis,5,polyp 2,4.32,0.6620968
2/21/24,13.5,09:50:00,2,4,B,6,Corynactis,5,polyp 3,4.07,0.6067393000000001
2/21/24,13.5,09:50:00,2,4,B,6,Corynactis,5,polyp 4,3.5,0.48846999999999996
2/21/24,13.5,09:50:00,2,4,B,6,Corynactis,5,polyp 5,2.915,0.378574825
2/21/24,13.5,15:00:00,1,1,C,1,Corynactis,6,polyp 1,3.92,0.5745448
2/21/24,13.5,15:00:00,1,1,C,1,Corynactis,6,polyp 2,3.73,0.5348632999999999
2/21/24,13.5,15:00:00,1,1,C,1,Corynactis,6,polyp 3,5.12,0.8535208000000001
2/21/24,13.5,15:00:00,1,1,C,1,Corynactis,6,polyp 4,5.5600000000000005,0.9680792
2/21/24,13.5,15:00:00,1,1,C,1,Corynactis,6,polyp 5,4.58,0.7219228
2/21/24,13.5,15:00:00,1,1,C,1,Corynactis,6,polyp 6,6.2250000000000005,1.1537106250000002
2/21/24,13.5,15:00:00,1,2,B,13,Corynactis,3,polyp 1,5.244999999999999,0.8853964249999997
2/21/24,13.5,15:00:00,1,2,B,13,Corynactis,3,polyp 2,5.569999999999999,0.9707592999999999
2/21/24,13.5,15:00:00,1,2,B,13,Corynactis,3,polyp 3,5.125,0.854785625
2/21/24,13.5,15:00:00,1,4,E,2,Corynactis,3,polyp 1,4.175,0.6297306249999999
2/21/24,13.5,15:00:00,1,4,E,2,Corynactis,3,polyp 2,2.99,0.3920137
2/21/24,13.5,15:00:00,1,4,E,2,Corynactis,3,polyp 3,2.955,0.385718425
2/21/24,13.5,15:00:00,2,1,A,5,Corynactis,3,polyp 1,3.065,0.405643825
2/21/24,13.5,15:00:00,2,1,A,5,Corynactis,3,polyp 2,3.67,0.5225873
2/21/24,13.5,15:00:00,2,1,A,5,Corynactis,3,polyp 3,2.7300000000000004,0.34624330000000003
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 1,6.37,1.1961833
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 10,3.6650000000000005,0.521569825
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 2,4.135,0.6209278249999999
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 3,2.685,0.338554825
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 4,2.6949999999999994,0.3402574249999999
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 5,3.745,0.5379514249999999
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 6,4.01,0.5937697
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 7,3.3299999999999996,0.4553352999999999
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 8,4.73,0.7574833000000001
2/21/24,13.5,15:00:00,2,2,D,9,Corynactis,10,polyp 9,2.625,0.328410625
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 1,3.615,0.511441825
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 2,3.825,0.5545506250000001
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 3,3.3950000000000005,0.46788842500000005
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 4,3.3000000000000003,0.44959000000000005
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 5,4.325,0.663225625
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 6,3.4350000000000005,0.4756848250000001
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 7,4.63,0.7336912999999999
2/21/24,13.5,15:00:00,2,3,B,8,Corynactis,8,polyp 8,3.9050000000000002,0.571367425
2/21/24,13.5,15:00:00,2,4,E,14,Corynactis,4,polyp 1,3.0549999999999997,0.40381542499999995
2/21/24,13.5,15:00:00,2,4,E,14,Corynactis,4,polyp 2,3.105,0.41299142499999997
2/21/24,13.5,15:00:00,2,4,E,14,Corynactis,4,polyp 3,3.26,0.44197719999999996
2/21/24,13.5,15:00:00,2,4,E,14,Corynactis,4,polyp 4,2.7150000000000003,0.34367282500000007
